id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_name,Number of moves in the opening phase
D9NxM2ns,False,53,resign,black,30+0,blayzee27,1299,flamemaster51,1470,Sicilian Defense: Paulsen Variation |  Normal Variation,9
bdDOt3Ay,True,118,resign,white,10+0,leks86,1453,flamemaster51,1482,Zukertort Opening: Reversed Mexican Defense,3
FemhhNnb,True,75,resign,white,10+0,flamemaster51,1467,efearslan,1594,Caro-Kann Defense: Advance Variation,5
dStdaoBv,True,83,resign,white,10+0,andalb2,1613,flamemaster51,1474,Sicilian Defense: McDonnell Attack,3
8cw0ROzU,False,59,mate,white,8+3,flamemaster51,1474,davidbenz,1500,Nimzowitsch Defense: Mikenas Variation,4
TP0I16GS,True,79,resign,white,25+1,flamemaster51,1466,fandmlancaster2,1358,Italian Game: Two Knights Defense |  Fried Liver Attack,11
DiA6bC0a,False,28,resign,white,15+0,loaiiii,1047,flamemaster51,1466,Mieses Opening,1
IxZtWKs1,True,66,resign,black,10+0,thesnare,1380,flamemaster51,1457,Sicilian Defense: Paulsen Variation,8
Er5CWA1h,True,68,resign,black,60+0,flamemaster51,1468,luandson,1489,Petrov: Modern Attack,6
a4sUEoII,True,43,mate,white,60+0,flamemaster51,1462,benitogutierrez,1320,Ruy Lopez: Bird Variation,6
6xYZMDHT,False,34,resign,black,20+0,chess-baby1,1161,flamemaster51,1462,Indian Game: London System,5
Z3CSBGd0,True,46,resign,black,15+0,norrin,1305,flamemaster51,1455,Paleface Attack,3
Q0GuYyry,True,43,resign,white,10+0,speavo,1343,flamemaster51,1470,Indian Game,2
s2RDz5a9,True,49,resign,white,10+0,flamemaster51,1461,franknl,1398,King's Pawn Game: McConnell Defense,4
cwFWHvpF,True,68,mate,black,8+10,riverroad,1502,medanky64,1368,Queen's Pawn Game: Colle System,5
rk4DxJ2w,True,66,resign,white,12+4,letraversier,1517,riverroad,1512,French Defense: Advance Variation |  Euwe Variation,10
btE5xe8p,True,73,resign,white,12+4,cretinowski,1546,riverroad,1523,Queen's Gambit Declined: Harrwitz Attack,7
Ep8ixJBd,True,56,resign,black,11+4,ti033ma,1533,riverroad,1511,French Defense: La Bourdonnais Variation,3
W5sqh5Rc,True,42,resign,black,11+4,riverroad,1522,ti033ma,1523,Queen's Pawn Game: Krause Variation,4
tN4uylH7,True,24,resign,black,11+4,ti033ma,1534,riverroad,1510,French Defense: La Bourdonnais Variation |  Reuter Gambit,6
KqTwgzyE,True,36,resign,black,11+4,riverroad,1524,federicob,1414,Queen's Pawn Game: Zukertort Variation,3
MeAbA6iH,True,59,outoftime,white,11+4,riverroad,1514,goncalo321,1489,Queen's Pawn Game: Colle System,5
DJ2fpuya,True,73,resign,white,8+7,piuscarso,1526,riverroad,1525,French Defense: Advance Variation #2,7
TwSyg5gs,False,60,resign,black,10+9,riverroad,1525,makar007,1574,Queen's Pawn Game: Zukertort Variation,3
3cdoYoyn,False,23,resign,white,5+8,batigol5,1533,riverroad,1525,Horwitz Defense,2
JS6K3t4g,False,78,resign,black,5+8,riverroad,1525,batigol5,1533,Queen's Pawn Game: Zukertort Variation,3
bjv99Aky,False,69,mate,white,5+5,nelson421,1596,riverroad,1525,Tarrasch Defense: Schara Gambit,8
zK205VaK,False,53,mate,white,5+5,chesshair94,1630,riverroad,1525,Queen's Gambit Declined: Semi-Tarrasch Defense,8
57stogOR,False,33,outoftime,white,12+0,corruptbishop,1536,tsuge,1651,Ponziani Opening,5
GLsCzkuz,True,33,resign,white,8+0,jemy30,1500,corruptbishop,1547,Pirc Defense #4,2
X76L7kAu,True,110,mate,black,8+0,corruptbishop,1567,terabaap,1456,Ponziani Opening,5
d9tfl6mC,True,57,resign,white,5+5,corruptbishop,1553,trkasparov,1485,Philidor Defense #2,4
ySqTTXtT,False,50,mate,black,8+0,blackgian96,1500,corruptbishop,1553,Caro-Kann Defense,2
4Qm6uRGX,True,77,resign,white,10+10,arjanschoonen,1514,corruptbishop,1571,Caro-Kann Defense,2
U331efsy,False,59,resign,white,5+8,faris-atig,1610,corruptbishop,1571,Caro-Kann Defense,2
BR7CzrC2,False,73,resign,white,8+8,knight_knemesis,1418,corruptbishop,1571,Queen's Pawn,1
peqeMUix,True,78,outoftime,black,8+1,iamgods,1450,corruptbishop,1558,Caro-Kann Defense: Breyer Variation,3
BAapWAKS,True,81,resign,white,15+8,maximillian9,1430,corruptbishop,1581,Caro-Kann Defense,3
kdphfdKm,False,44,resign,black,0+15,sickened,1169,crazylambda,1571,Sodium Attack,1
rEiap9zj,True,36,draw,draw,11+0,kaloseidoscopeo,1501,astueven7,1255,French Defense: Exchange Variation,5
K2lbWSKk,True,48,outoftime,black,11+0,astueven7,1261,augusto09,1697,Scandinavian Defense: Main Line,6
9F7DwInO,True,16,resign,black,11+0,astueven7,1269,sieg09090,1625,Scandinavian Defense,2
rE7XkSTs,True,24,resign,black,10+10,astueven7,1276,teodor2014,1675,Sicilian Defense: Paulsen Variation,10
xmmUUeKk,True,90,mate,black,10+0,astueven7,1287,sirius11111,1611,Sicilian Defense: Hyperaccelerated Dragon,4
0cFxy38E,True,48,resign,black,8+0,astueven7,1312,lucaskw,1448,Italian Game: Anti-Fried Liver Defense,6
yI942cUN,True,13,mate,white,8+0,astueven7,1173,moran974,1336,Modern Defense,2
KrwPLve9,True,20,resign,white,9+0,nak23,1391,astueven7,1202,Sicilian Defense,2
I215nDQO,True,33,resign,black,9+0,astueven7,1244,nak23,1384,King's Pawn Game: McConnell Defense,4
nLRYvkJb,True,9,resign,white,9+0,heyjujube,1443,astueven7,1291,Van't Kruijs Opening,1
hVEMak9d,True,80,mate,black,15+0,astueven7,1388,heureusement,1390,Italian Game: Two Knights Defense |  Lolli Attack,11
W54TDr43,True,84,draw,draw,16+0,astueven7,1433,mateous,1315,Italian Game,5
AWRJkslu,True,111,mate,white,60+0,txarusek,1803,astueven7,1500,Sicilian Defense: Bowdler Attack,3
C0HoGVOS,False,26,resign,black,13+0,astueven7,1500,ben1181,1355,Russian Game: Urusov Gambit,5
6nd9lCRv,True,38,resign,white,10+10,bubba83,1506,oscar45,1505,English Opening: King's English Variation |  Reversed Sicilian,3
1cyi9WJb,True,79,resign,white,10+10,bubba83,1488,asker711,1466,English Opening: Anglo-Scandinavian Defense,2
4ylXabV1,False,43,resign,white,15+5,bubba83,1488,sinan_bymmdli,1282,English Opening: King's English Variation |  Two Knights Variation,4
YQsOYX73,True,117,mate,white,6+10,peterbond,1434,bubba83,1505,Reti Opening,2
MGZE48Oe,True,29,resign,white,20+0,bubba83,1491,tixiy,1377,Italian Game: Anti-Fried Liver Defense,6
5wTQ8eft,False,74,outoftime,black,10+0,bubba83,1491,premg,1500,Philidor Defense #4,6
YCPtfgvx,False,21,mate,white,7+5,bubba83,1483,masterkar,1305,Italian Game: Evans Gambit,7
YkhMvi1c,False,121,mate,white,7+5,bubba83,1483,a123soup,1213,Caro-Kann Defense,3
DOSPddy8,True,85,mate,white,7+5,bubba83,1478,hekimoglu99,1129,Russian Game: Urusov Gambit,5
tdFx5Wpl,False,14,resign,black,4+10,ishmeishme,1209,bubba83,1478,Old Benoni Defense,2
shapiH9O,False,62,resign,black,7+5,aristophanes,1312,bubba83,1478,King's Indian Attack: Keres Variation #2,4
wgdX1i72,True,43,mate,white,10+5,reytiso,1618,cameronl86,1652,Four Knights Game: Italian Variation,8
j7ubwxcz,False,55,resign,white,10+10,yuldan,1515,cameronl86,1652,St. George Defense,4
BRrgcEui,False,40,resign,black,10+10,obizor,1500,cameronl86,1652,Hungarian Opening,1
TcX2VySc,False,47,resign,black,10+10,relentlessstriker,1120,cameronl86,1652,Queen's Pawn Game: Veresov Attack |  Alburt Defense,4
3zvHxRxD,False,26,draw,draw,10+10,cameronl86,1652,relentlessstriker,1120,Indian Game,2
uweklWqe,False,86,resign,black,5+10,cameronl86,1652,the_btg,1646,Nimzowitsch Defense: Scandinavian Variation |  Exchange Variation,6
YVJoIqAb,False,26,resign,black,5+10,tacticalyokel,1450,cameronl86,1652,Indian Game,2
MoJv5gz3,True,58,outoftime,black,7+2,cameronl86,1657,pieretti,1927,Giuoco Piano,6
hUQW6fh6,True,14,resign,black,10+0,cameronl86,1669,keklol2,1717,Italian Game: Schilling-Kostic Gambit,6
qD7mzcUb,True,50,resign,black,10+5,ronin082,1565,cameronl86,1659,Pirc Defense #4,2
YQmlrWQm,True,30,resign,black,10+5,nadine17ninette,1037,cameronl86,1658,Zukertort Opening: Reversed Mexican Defense,3
bmyC1oNK,True,90,outoftime,black,10+5,cameronl86,1671,mhi,1709,Italian Game: Two Knights Defense,6
MlnIaVj7,True,82,outoftime,black,5+5,quidams,1487,cameronl86,1663,Sicilian Defense: Staunton-Cochrane Variation,3
l6KBTi8H,True,14,resign,black,5+5,cameronl86,1670,abcd1611,1881,Ruy Lopez: Steinitz Defense,6
1NtGvS7m,False,87,outoftime,white,7+2,nicollest,1884,cameronl86,1670,Nimzo-Indian Defense: Normal Line,7
GnareRWj,False,111,mate,white,7+2,xadrez1234,1828,cameronl86,1670,Nimzo-Indian Defense: Ragozin Variation,8
H08j1pFJ,False,73,resign,black,7+2,cameronl86,1670,searchmajid2,1543,Ruy Lopez: Steinitz Defense,6
TGTtzwp4,False,54,resign,black,7+2,cameronl86,1670,nicollest,1884,Semi-Slav Defense: Main Line,9
VbxGhjHs,False,44,resign,black,7+2,cameronl86,1670,denis2000,1966,Queen's Gambit Accepted: Old Variation,5
VsfS8T6S,False,74,resign,black,7+2,alexp1986,1497,cameronl86,1670,Polish Opening,1
eHTmEe4A,False,39,resign,black,15+5,cameronl86,1670,whochess,1778,Scotch Game: Potter Variation,9
lQbvYrqG,True,49,resign,white,15+15,cameronl86,1659,duracell2,1543,English Opening: King's English Variation |  Two Knights Variation,4
NWivyayS,True,72,mate,black,15+15,cameronl86,1673,ianjf,1717,Queen's Gambit Declined,4
K5yJfIbC,True,72,outoftime,black,8+0,chuckrh,1640,danielpnh,1521,Nimzowitsch-Larsen Attack,3
5xEtGs7N,True,17,mate,white,5+5,chuckrh,1645,stevepb,1334,Zukertort Opening: Black Mustang Defense,2
FLZSIBJT,True,38,mate,black,5+5,stevepb,1386,chuckrh,1640,Bird Opening: From's Gambit,2
NpKzH9Cq,True,19,mate,white,5+5,chuckrh,1634,stevepb,1500,Zukertort Opening: Arctic Defense,2
Rt9WB32T,True,124,resign,black,5+9,chuckrh,1648,walywin,1552,Nimzowitsch-Larsen Attack,3
pu1DxLyC,True,122,mate,black,5+5,ernestocheguevaha,1501,chuckrh,1640,Alekhine Defense: Steiner Variation,7
RUbXRrBV,True,60,resign,black,10+0,prophiscient,1723,lukos05,1642,Owen Defense,2
JCn9C58Z,True,26,resign,black,15+0,justlikemusic,2163,grewia,2012,Dutch Defense,2
Bh2r8XxQ,True,25,resign,white,15+0,david_mingchang,2094,justlikemusic,2163,Ruy Lopez: Berlin Defense #2,6
wfrYkOSL,True,85,resign,white,15+0,justlikemusic,2153,david_mingchang,2148,Dutch Defense: Queen's Knight Variation,5
8l3eqHgJ,True,54,resign,black,15+0,thawinter,2082,justlikemusic,2144,Italian Game: Classical Variation |  Giuoco Pianissimo,9
tKYgGdZN,True,81,resign,white,15+0,justlikemusic,2136,moreno13,2039,King's Indian Defense,6
buvlc0MT,True,48,resign,black,15+0,justlikemusic,2136,ciccio999,2353,Tarrasch Defense: Classical Variation |  Advance Variation,18
nw8KmaFH,True,124,outoftime,black,15+0,mwm57,2133,justlikemusic,2124,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
PUQBs1qo,True,23,resign,white,15+0,atrophied,2401,justlikemusic,2128,French Defense: Steinitz Variation |  Boleslavsky Variation,13
pmGIf3vW,False,61,resign,white,15+2,marc4u,1800,justlikemusic,2128,King's Indian Defense,6
4BFJugDt,True,78,resign,black,15+0,justlikemusic,2144,saeed7499,2001,Queen's Gambit Declined,4
jvx4GoJV,True,122,outoftime,black,15+0,justlikemusic,2145,avill050,2588,King's Indian Defense: Fianchetto Variation |  Yugoslav System |  without Nc3,12
0LuSkMvd,True,126,resign,black,2+15,sam540,1437,serg0901,1370,Philidor Defense #2,4
LsKhZR7L,False,29,mate,white,10+5,lula1971,1500,sam540,1437,Ruy Lopez: Exchange Variation |  Lutikov Variation,8
i9NfJbkO,True,26,resign,black,6+5,alex28195,1427,sam540,1389,Ruy Lopez: Classical Variation,6
QP2WSXTC,True,114,draw,draw,6+5,sam540,1383,alex28195,1428,Vienna Game: Mieses Variation,5
UVZcrWHB,True,17,mate,white,6+5,alex28195,1417,sam540,1435,Ruy Lopez: Berlin Defense #2,6
SmCznocV,True,71,resign,black,10+15,pb1980,1681,jdbarger,1796,French Defense: Advance Variation #2,7
i06nv6to,True,41,resign,black,60+5,jdbarger,1806,marcpe,1786,Queen's Gambit Declined,4
96aH6P7m,True,38,resign,black,5+8,grafin,1739,jdbarger,1797,Semi-Slav Defense: Accelerated Move Order,6
SWtpB9VZ,True,37,mate,white,10+2,jdbarger,1782,castell12,1884,Horwitz Defense,2
it1fo5hs,True,87,resign,white,10+5,ivan38,1879,jdbarger,1790,French Defense: Winawer Variation |  Advance Variation #3,8
ssAFGqWj,True,91,resign,white,5+8,shanat287,1775,jdbarger,1801,English Opening: King's English Variation |  Two Knights Variation,4
8nirqto6,True,41,resign,white,15+1,bobrik11,1884,jdbarger,1809,French Defense: Horwitz Attack,3
ifNLiAWE,True,69,resign,white,5+5,straszliwiec,1812,jdbarger,1811,Polish Opening: Czech Defense,4
y2ULmSYR,True,24,resign,black,9+11,raziel2015,1738,jdbarger,1801,French Defense: Advance Variation |  Euwe Variation,10
m7AqCdim,True,99,resign,white,11+11,maxaaauua,1881,jdbarger,1810,French Defense: Exchange Variation,5
LUNpR6gD,True,24,resign,white,1+15,ajacfull,1696,jdbarger,1824,Queen's Gambit Accepted: Gunsberg Defense |  Prianishenmo Gambit,13
fIwB14Wv,True,82,mate,black,5+5,jdbarger,1832,irene135,1873,Modern Defense,2
ibiTs082,True,70,resign,black,15+10,jdbarger,1841,konstantingauss,1908,Modern Defense,2
lfmrt1pi,True,48,mate,black,10+0,vicmisab,1658,jdbarger,1835,French Defense: Knight Variation,3
DQKrc9S8,True,39,resign,white,10+0,jdbarger,1822,chago1,1851,Slav Defense: Quiet Variation |  Schallopp Defense,8
vZ71MrQn,True,125,resign,white,7+2,wandernato,1756,jdbarger,1835,French Defense: Knight Variation,3
W9LTfNg3,True,58,resign,black,30+0,jdbarger,1848,sonofplaninc,1773,King's Indian Defense: Semi-Classical Variation |  Benoni Variation,12
wMRVrRJT,True,86,resign,black,12+3,jdbarger,1858,mjbelieve,1888,Semi-Slav Defense: Normal Variation,10
NJJgaKDF,True,50,resign,black,2+10,nomadic_george,1948,jdbarger,1842,French Defense: Reti-Spielmann Attack,3
1QKRhwcC,True,20,resign,white,15+3,petrovich32,1955,jdbarger,1850,French Defense: Winawer Variation |  Alekhine-Maroczy Gambit,7
kjG0f1xE,True,44,resign,black,10+0,jdbarger,1862,o2ga,1823,Queen's Gambit Accepted: Old Variation,5
AIz5WZcZ,True,40,resign,black,6+4,poupouch66,1748,jdbarger,1853,Queen's Pawn Game: Chigorin Variation,4
S98fUg6g,True,38,mate,black,2+10,thenewguy98,1820,jdbarger,1842,Polish Opening: Schiffler-Sokolsky Variation,7
lLIjkHVR,True,96,resign,black,8+0,jdbarger,1850,hs2000,1923,English Defense #2,2
IJUvdKvF,True,100,resign,white,5+5,mkmarijan,1782,jdbarger,1864,French Defense #2,2
n0z4l6JC,True,55,resign,white,8+0,jdbarger,1858,joao2399,1674,King's Indian Defense: 3.Nc3,5
iHHKUba1,True,32,resign,white,5+5,mate96,1963,jdbarger,1866,French Defense: Winawer Variation |  Advance Variation,9
WsOtBOyT,True,44,resign,black,15+0,jdbarger,1868,pristine,2220,Semi-Slav Defense: Quiet Variation,10
CPyD9qyN,True,37,resign,white,5+5,beks3335,2048,jdbarger,1875,French Defense #2,2
OP1lQEF3,True,87,resign,white,2+16,jdbarger,1859,sam7neeee,1946,Polish Defense,2
eby2jLXi,True,58,resign,black,7+3,domingo5,1888,jdbarger,1846,French Defense: Steinitz Attack,3
iUrH456z,True,40,resign,black,20+0,jdbarger,1859,edycorp,1798,Slav Defense,4
BGjZxy4P,True,118,resign,black,12+10,alanogier,1838,jdbarger,1846,Queen's Pawn Game: Mason Attack,3
ZnWT84zG,True,65,resign,white,6+5,jdbarger,1828,gacho,2012,Nimzo-Indian Defense: Normal Variation |  Ragozin Variation,10
37xkP5tx,True,92,resign,black,15+0,xerxes123,1877,jdbarger,1813,French Defense: Winawer Variation |  Delayed Exchange Variation,7
WanxZylp,True,50,mate,black,15+0,jdbarger,1823,xerxes123,1868,Queen's Indian Defense: Spassky System,7
cVG2PICh,True,63,resign,white,14+0,jo_jo,1938,jdbarger,1831,Slav Defense: Three Knights Variation,7
oIOWxBo5,False,79,resign,white,60+0,jdbarger,1831,ciocirlan,1764,Old Indian Defense: Ukrainian Variation,6
ZR6VJ5BF,False,103,resign,white,2+10,diskotka,2048,jdbarger,1831,Semi-Slav Defense: Accelerated Move Order,6
K9lqvH1x,False,65,mate,white,2+10,jdbarger,1831,diskotka,2048,Modern Defense,2
PFE3ua3F,False,26,resign,white,2+10,diskotka,2048,jdbarger,1831,Slav Defense #2,5
1d2x1KiO,True,135,mate,white,20+3,pakz91,1765,jdbarger,1846,Englund Gambit Declined |  Reversed French,3
7kZOioyL,True,90,resign,black,13+5,pankr,1784,jdbarger,1834,Queen's Pawn Game: Mason Attack,3
K3NM3uHA,True,153,mate,white,15+0,jdbarger,1817,crac,1911,Queen's Pawn,1
t5PCTILF,True,61,resign,black,10+0,basico,1878,jdbarger,1801,French Defense: Advance Variation |  Nimzowitsch System,7
XdqFMEb2,True,59,mate,white,8+0,siavashhuman,1850,jdbarger,1812,French Defense: Knight Variation,3
31Dq14bW,False,42,resign,black,8+0,mihaslove,2018,jdbarger,1812,English Opening: King's English Variation |  Two Knights Variation,4
lSxP0CT0,True,76,resign,white,10+0,cmxcapablanca,1908,jdbarger,1821,French Defense: King's Indian Attack,3
r8YtReBW,True,17,resign,black,30+0,bigbiscuit599,1147,allypallyy94,1158,Queen's Gambit Accepted,4
KfLcPala,True,25,outoftime,white,10+0,adamstrong,1845,bigbiscuit599,1189,Modern Defense,2
BIdFdbyU,True,40,resign,black,30+0,bigbiscuit599,1271,ladaa,1703,Danish Gambit Accepted |  Copenhagen Defense,10
vmRXjEDG,True,53,resign,white,7+2,matheww,1439,bigbiscuit599,1341,Ruy Lopez: Exchange Variation |  Lutikov Variation,8
ctHTfKhg,True,55,mate,white,30+0,tuco84,1697,bigbiscuit599,1378,Four Knights Game,6
gpBefNlG,True,176,mate,black,30+0,bigbiscuit599,1440,tuco84,1693,Danish Gambit,5
nzEmyraz,True,27,mate,white,15+0,joniko,1836,bigbiscuit599,1500,King's Pawn Game: Damiano Defense,4
NmmsgpHh,True,61,mate,white,20+8,lrsalokhe,1478,eche777,1295,Philidor Defense #2,4
ZocN5C7j,True,122,resign,black,15+10,luci_bunny,1303,eche777,1284,Philidor Defense,5
NR5u82W9,True,46,mate,black,10+10,eche777,1292,gondoro,1358,Queen's Pawn Game: Colle System,5
TQf96SXo,True,56,mate,black,15+0,eche777,1303,akula2708,1307,Modern Defense,2
MOMkoAtu,True,73,mate,white,15+10,maxtal,1333,eche777,1318,Philidor Defense: Exchange Variation,8
tNPVjhEt,True,144,outoftime,black,20+0,eche777,1327,sergiysydorenko,1388,Queen's Pawn Game #2,3
8cckHCWc,True,43,mate,white,20+4,marsel08,1500,eche777,1332,Philidor Defense #3,5
XDzpUsOi,True,33,mate,white,10+5,jomol,1391,eche777,1342,Philidor Defense #3,5
kon4VKdn,True,71,mate,white,15+0,somo1,1494,eche777,1348,King's Gambit,3
iWpcHjNu,True,69,resign,white,5+5,eche777,1338,kmbrgn,1322,Queen's Pawn Game #2,3
uRizfqc3,True,45,resign,white,5+5,eche777,1337,marten54,1458,Dutch Defense,2
pOxHlHeQ,True,95,mate,white,25+0,tk1903,1374,eche777,1347,Philidor Defense #2,4
OeRZW6Db,True,47,resign,white,15+1,eche777,1336,soprano42,1337,Queen's Pawn Game #2,3
OhSs2jUn,True,115,draw,draw,5+5,jimselpixel,1437,eche777,1333,Philidor Defense,5
23KyUzkX,True,14,resign,black,15+0,miguel1403,1422,eche777,1336,Bishop's Opening,3
YPqgM25m,True,21,resign,white,15+0,eche777,1325,arrocanto,1353,Queen's Pawn Game: Colle System,5
BO7hKPSE,True,64,mate,black,20+0,eche777,1334,ignatius_reilly,1384,Queen's Pawn Game: Colle System,5
ITvll7l7,True,46,resign,black,8+0,tutubelezza,1478,eche777,1319,Philidor Defense #2,4
q9CmFD5F,True,35,mate,white,10+2,gachovski,1308,eche777,1330,Philidor Defense #2,4
Vvyhb9TR,True,6,resign,black,7+3,eche777,1344,gabigs,1221,Queen's Pawn Game: Colle System,5
4FuNNPxb,True,90,mate,black,12+5,eche777,1351,andreykor,1459,Queen's Pawn Game #2,3
JyxWJtuK,True,44,resign,black,15+0,hgaeul,1443,eche777,1337,Philidor Defense #2,4
GDbWrBhj,True,67,draw,draw,5+8,rys3000,1579,eche777,1331,Bishop's Opening,3
Jtzjmzdn,True,17,mate,white,8+0,kojac,1445,eche777,1338,Philidor Defense #3,5
OW36e3Ps,True,79,mate,white,8+0,parasiteeve0,1426,eche777,1347,Queen's Pawn Game #2,3
Ac7yS6qo,True,50,resign,black,8+0,eche777,1355,parasiteeve0,1418,Colle System,6
4LBWJH7x,True,108,resign,black,8+0,eche777,1365,chessy_7,1409,Modern Defense,2
y1Af1ryy,False,96,mate,black,8+0,whfo,1267,eche777,1365,Philidor Defense #2,4
ouej7rrW,True,43,outoftime,white,10+4,pacsromana,1365,eche777,1376,King's Gambit Accepted |  Fischer Defense,6
Clxnets5,True,61,mate,white,15+0,jvr3080,1347,eche777,1374,Philidor Defense #3,5
Wgy3Pquo,True,21,resign,black,8+10,eche777,1384,medanky64,1395,Colle System #2,7
6deqazQ7,True,80,resign,white,10+0,carloshpb,1346,eche777,1397,Scandinavian Defense: Mieses-Kotroc Variation,4
1XkghDSq,True,104,mate,black,10+7,eche777,1408,doudblast,1374,Horwitz Defense,2
FVpeSEtr,True,64,resign,black,8+0,tutubelezza,1372,eche777,1398,Philidor Defense #2,4
npWlgyyh,True,40,resign,black,8+0,tutubelezza,1382,eche777,1388,Philidor Defense,5
v7GGeg1P,True,94,resign,black,15+0,carzar,1381,eche777,1377,Philidor Defense #2,4
HjIxNNmQ,True,43,resign,black,8+0,eche777,1381,davide1972,1646,Colle System #2,7
CV6D5Gub,True,82,resign,black,40+1,eche777,1384,slechta,1658,Queen's Pawn Game #2,3
UtCCWnSe,True,58,resign,white,5+5,et1000,1688,eche777,1388,Philidor Defense #2,4
AobpJQO6,True,26,resign,black,25+0,rangsdorf,1584,eche777,1371,Portuguese Opening,3
TXQMBe0O,False,104,mate,black,45+0,wolfdomination,1500,youngmoney2299,2048,Mieses Opening,1
81EKDcCx,False,11,mate,white,45+0,youngmoney2299,2048,wolfdomination,1500,Pirc Defense #4,2
e5WooPHX,False,5,resign,white,45+0,wolfdomination,1500,youngmoney2299,2048,Alekhine Defense: Maroczy Variation,3
NhNB0Ryb,False,26,mate,black,30+0,wolfdomination,1500,youngmoney2299,2048,Indian Game,2
UhYZVLIM,True,73,draw,draw,15+5,darobertson,1647,trashmaster,1647,Scandinavian Defense: Main Line |  Mieses Variation,8
62kPmSZn,True,120,mate,black,15+15,trashmaster,1677,darobertson,1635,Slav Defense: Alekhine Variation,9
OlNukGq8,True,62,resign,black,15+15,darobertson,1645,trashmaster,1649,Caro-Kann Defense,2
k5E27pxY,True,57,resign,white,15+0,shahram1972,1788,darobertson,1652,Sicilian Defense: McDonnell Attack,3
MlO9BkYK,True,34,resign,black,15+5,trashmaster,1683,darobertson,1640,Sicilian Defense,4
GK1U2WTp,True,70,resign,black,15+15,darobertson,1651,trashmaster,1650,Philidor Defense: Nimzowitsch Variation |  Klein Variation,7
